452	山西	110.6808333	35.19472222	北景乡东陈翟
453	山西	110.5713889	35.11666667	临晋镇代村
454	山西	110.4888889	35.05138889	东张镇东莱庄
455	山西	110.5680556	35.00694444	七级镇柳枝村
456	山西	110.5591667	35.155	耽子镇北张
457	山西	110.6436111	35.16166667	耽子镇西屯
458	山西	110.7091667	35.07638889	嵋阳镇祁任
459	山西	110.5322222	35.38	荣河镇临河
460	山西	110.5541667	35.41833333	光华乡大兴
461	山西	110.6027778	35.46	裴庄乡西孙石
462	山西	110.7152778	35.42138889	南张乡南张村
463	山西	110.8361111	35.50472222	里望乡乔薛村
464	山西	110.5538889	35.31166667	王显乡王正
465	山西	110.6786111	35.30138889	贾村乡五福
466	山西	110.7508333	35.38972222	高村乡张薛
467	山西	110.7005556	35.33694444	高村乡薛店
468	山西	110.8752778	35.37222222	皇甫乡乌苏村
469	山西	110.7897222	35.37305556	万泉乡属里村
470	山西	110.8713889	35.28861111	皇甫乡高家庄
471	山西	110.8194444	35.27361111	皇甫乡东埝村
472	山西	110.62	35.34083333	贾村乡杜村
473	山西	110.5127778	35.34888889	荣河镇周王村
474	山西	111.1058333	35.75444444	泽掌镇涧西村
475	山西	111.5708333	35.50527778	古绛镇里村
476	山西	111.8186111	35.18083333	华峰乡河堤村
477	山西	111.9583333	35.15361111	英言镇马湾村
478	山西	112.0141667	35.18527778	蒲掌乡北阳村
479	山西	111.2247222	35.15638889	夏县城北门外
480	山西	110.7294444	34.73138889	南磑乡岩西村
481	山西	110.5327778	34.71472222	大王镇鲁庄村
482	山西	110.2911111	34.83333333	蒲州黄河滩
483	山西	110.3675	34.98861111	张营常里
484	山西	110.5152778	34.91305556	城北东伍姓
485	山西	110.5755556	34.975	开张胜光村
486	山西	110.2833333	34.76138889	韩阳辛店村
487	山西	110.4205556	34.96666667	栲栳略芝村
488	山西	110.7333333	35.00611111	卿头西安头村
489	内蒙古	109.9125	40.72611111	青福镇二老虎沟
490	内蒙古	109.8036111	41.22166667	固阳县西斗铺镇
491	内蒙古	109.8305556	41.395	西斗铺镇红泥井村
492	内蒙古	110.0422222	41.05861111	金山镇兑九湾村
493	内蒙古	110.2397222	41.29444444	怀朔镇白灵淖村
494	内蒙古	110.3169444	41.11472222	银号镇银号村
495	内蒙古	110.1805556	41.36027778	怀朔镇张三壕村
496	内蒙古	110.3130556	41.48416667	西河乡朝阳石村
497	内蒙古	110.5338889	41.42416667	乌克镇乌克村
498	内蒙古	110.4547222	41.44722222	乌克镇清水湾村
499	内蒙古	109.9011111	40.43694444	林原
500	内蒙古	110.0508333	40.48805556	二锁圪梁
501	内蒙古	109.9408333	40.47361111	大树湾
502	内蒙古	109.8452778	40.43861111	天义昌
503	内蒙古	109.7161111	40.43277778	柳林
504	内蒙古	109.8347222	40.39777778	丰茂城
505	内蒙古	109.3913889	40.24111111	城拐
506	内蒙古	109.3236111	40.29416667	四村
507	内蒙古	109.3144444	40.45888889	乌兰
508	内蒙古	109.1569444	40.46722222	中和西
509	内蒙古	110.2863889	40.42611111	榆林子
510	内蒙古	110.2341667	40.35722222	杨家圪堵
511	内蒙古	110.1905556	40.40722222	东兴
512	内蒙古	110.5386111	40.29666667	大红奎
513	内蒙古	110.5069444	40.04138889	马场壕
514	内蒙古	110.4705556	40.26055556	猛太
515	内蒙古	110.4794444	40.34611111	海勒素
516	内蒙古	110.2736111	40.04805556	盐店
517	内蒙古	110.3638889	40.31666667	白泥井
518	内蒙古	110.3711111	40.38833333	唐公营子
519	内蒙古	109.4666667	39.14416667	乌兰什巴台
520	内蒙古	109.5088889	38.88777778	呼吉尔特
521	内蒙古	108.7913889	38.17472222	花尔滩
522	内蒙古	108.9872222	38.02888889	水清湾
523	内蒙古	108.9436111	38.09833333	虎豹湾
524	内蒙古	108.6447222	37.72388889	萨拉乌素
525	内蒙古	108.7463889	37.76944444	大石砭
526	内蒙古	108.7263889	37.87361111	河南
527	内蒙古	108.7861111	37.97861111	蘑菇滩
528	内蒙古	109.2725	38.66055556	黄陶勒盖
529	内蒙古	108.8938889	39.34194444	中乃村
530	内蒙古	108.8627778	39.11	布日都
531	内蒙古	109.0133333	38.45694444	巴彦柴达木
532	内蒙古	108.9575	38.41527778	神水台
533	内蒙古	108.5919444	38.69055556	萨如拉努图
534	内蒙古	108.465	37.83194444	昌煌
535	内蒙古	108.7405556	38.46527778	苏力格种苗基地
536	内蒙古	108.8930556	38.25388889	毛布拉格
537	内蒙古	109.5819444	39.34861111	红庆河办事处
538	内蒙古	109.3113889	39.39555556	纳林希里
539	内蒙古	109.205	39.52194444	乌兰敖包
540	内蒙古	111.2469444	39.50694444	麻地梁
541	内蒙古	111.1291667	39.49222222	张喜家埯
542	内蒙古	110.8552778	39.68638889	不拉
543	内蒙古	110.7986111	39.75916667	纳林
544	内蒙古	110.7655556	39.87194444	任三窑子
545	内蒙古	110.9316667	39.57694444	伏路
546	内蒙古	111.1144444	39.78083333	海子塔
547	内蒙古	111.0572222	39.99111111	常树梁
548	内蒙古	111.0016667	40.22666667	柴登
549	内蒙古	110.7575	40.03972222	苏家圪旦
550	内蒙古	110.9711111	40.19944444	董三窑
551	内蒙古	111.1894444	40.56888889	塔布赛镇铁帽村
552	内蒙古	111.2483333	40.72888889	毕克齐镇杨家堡村
553	内蒙古	111.1369444	40.73555556	察素齐镇太平村
554	内蒙古	111.0938889	40.54361111	善岱镇善岱村
555	内蒙古	111.4077778	40.59916667	北什轴乡三两村
556	内蒙古	111.5211111	40.60138889	白庙子镇沙尔营村
557	内蒙古	110.7852778	41.20694444	西小公子村
558	内蒙古	110.8186111	41.27916667	兴业堂
559	内蒙古	111.7375	41.26861111	哈乐镇胡井沟
560	内蒙古	111.7138889	41.12416667	哈乐镇大石槽
561	内蒙古	111.6566667	41.22972222	哈乐镇八股地
562	内蒙古	111.4641667	41.26444444	耗赖山乡上沟子
563	内蒙古	111.6	41.16416667	耗赖山乡大豆铺
564	内蒙古	111.4875	41.28027778	耗赖山乡五福堂
565	内蒙古	111.3141667	41.19222222	上秃亥乡马王庙
566	内蒙古	111.2552778	41.12277778	上秃亥乡东土城
567	内蒙古	111.3258333	41.25972222	上秃亥乡厂汉木台
568	内蒙古	111.1177778	41.2375	西乌兰不浪镇厂北
569	内蒙古	110.9408333	41.23972222	西乌兰不浪镇大滩
570	内蒙古	111.0525	41.18333333	西乌兰不浪镇中后河
571	内蒙古	111.4405556	41.18638889	可镇六号
572	内蒙古	111.3830556	41.17388889	可镇大路二号
573	内蒙古	111.0683333	40.70583333	察素齐镇红房子村
574	内蒙古	110.9255556	40.56388889	敕勒川镇迎红圪旦村
575	内蒙古	113.5227778	41.61111111	商都县气象局七台镇
576	内蒙古	112.3963889	40.49777778	凉城县气象局永兴镇猴山
577	内蒙古	111.6613889	41.53333333	四子王旗气象局乌兰花镇
578	内蒙古	113.1972222	40.66055556	丰镇市
579	内蒙古	113.04	41.02	集宁区
580	内蒙古	112.5894444	40.95777778	卓资县卓资山镇
581	内蒙古	114.0080556	41.91277778	化德县气象局长顺镇
582	内蒙古	113.8433333	40.87972222	兴和县气象局城关镇
583	内蒙古	113.205	40.80777778	察右前旗气象局土贵乌拉镇
584	内蒙古	112.6166667	41.28333333	察右中旗气象局
585	内蒙古	113.1805556	40.75305556	察右后旗气象局白音察干镇
